pair,t_in,t_out,dir,hold_d,gross,funding,net,stopped,window_d,z_in
SAMSUNG/SKHYNIX,2026-07-27 05:30:00+00:00,2026-07-27 13:40:00+00:00,1,0.3402777777777778,83.64824549560932,-2.9079999999999995,60.740245495609315,False,5,2.0
SAMSUNG/SKHYNIX,2026-07-27 14:15:00+00:00,2026-07-27 16:45:00+00:00,-1,0.10416666666666667,-119.74219570428181,7.439599999999999,-132.30259570428183,True,5,2.0
SAMSUNG/SKHYNIX,2026-07-27 16:50:00+00:00,2026-07-27 16:55:00+00:00,-1,0.003472222222222222,36.291343792858434,-0.0,16.291343792858434,True,5,2.0
SAMSUNG/SKHYNIX,2026-07-27 17:00:00+00:00,2026-07-27 17:05:00+00:00,-1,0.003472222222222222,-11.81936265693987,-0.0,-31.81936265693987,True,5,2.0
SAMSUNG/SKHYNIX,2026-07-27 17:10:00+00:00,2026-07-27 17:15:00+00:00,-1,0.003472222222222222,-6.3454289081758635,-0.0,-26.34542890817586,True,5,2.0
SAMSUNG/SKHYNIX,2026-07-27 17:20:00+00:00,2026-07-27 17:45:00+00:00,-1,0.017361111111111112,-33.78420733168411,-0.0,-53.78420733168411,True,5,2.0
SAMSUNG/SKHYNIX,2026-07-27 17:50:00+00:00,2026-07-27 18:15:00+00:00,-1,0.017361111111111112,-17.405101512087494,-0.0,-37.4051015120875,True,5,2.0
SAMSUNG/SKHYNIX,2026-07-27 18:20:00+00:00,2026-07-27 19:15:00+00:00,-1,0.03819444444444445,-25.77979444275907,-0.0,-45.77979444275907,True,5,2.0
SAMSUNG/SKHYNIX,2026-07-27 19:20:00+00:00,2026-07-27 19:25:00+00:00,-1,0.003472222222222222,3.185438429167144,-0.0,-16.814561570832858,True,5,2.0
SAMSUNG/SKHYNIX,2026-07-27 19:30:00+00:00,2026-07-27 19:35:00+00:00,-1,0.003472222222222222,-20.63975859481662,-0.0,-40.63975859481662,True,5,2.0
SAMSUNG/SKHYNIX,2026-07-27 19:40:00+00:00,2026-07-27 19:45:00+00:00,-1,0.003472222222222222,-18.450862430253544,-0.0,-38.450862430253544,True,5,2.0
SAMSUNG/SKHYNIX,2026-07-27 19:50:00+00:00,2026-07-27 19:55:00+00:00,-1,0.003472222222222222,-10.30783550792777,-0.0,-30.30783550792777,True,5,2.0
SAMSUNG/SKHYNIX,2026-07-27 20:00:00+00:00,2026-07-27 20:05:00+00:00,-1,0.003472222222222222,-5.345274160191219,4.7999,-20.54537416019122,True,5,2.0
SAMSUNG/SKHYNIX,2026-07-27 20:10:00+00:00,2026-07-27 20:15:00+00:00,-1,0.003472222222222222,16.359519359758938,-0.0,-3.640480640241062,True,5,2.0
SAMSUNG/SKHYNIX,2026-07-27 20:20:00+00:00,2026-07-27 20:25:00+00:00,-1,0.003472222222222222,-1.212873293425628,-0.0,-21.212873293425627,True,5,2.0
SAMSUNG/SKHYNIX,2026-07-27 20:30:00+00:00,2026-07-27 20:35:00+00:00,-1,0.003472222222222222,-8.137045589436413,-0.0,-28.13704558943641,True,5,2.0
SAMSUNG/SKHYNIX,2026-07-27 20:40:00+00:00,2026-07-27 20:45:00+00:00,-1,0.003472222222222222,-2.220944273109704,-0.0,-22.220944273109705,True,5,2.0
SAMSUNG/SKHYNIX,2026-07-27 20:50:00+00:00,2026-07-27 21:15:00+00:00,-1,0.017361111111111112,-22.05881279398979,-0.0,-42.05881279398979,True,5,2.0
SAMSUNG/SKHYNIX,2026-07-27 21:20:00+00:00,2026-07-27 23:05:00+00:00,-1,0.07291666666666667,-246.01797635592385,-0.0,-266.01797635592385,True,5,2.0
SAMSUNG/SKHYNIX,2026-07-27 23:10:00+00:00,2026-07-28 02:55:00+00:00,-1,0.15625,348.2574663395652,-4.5839,323.67356633956524,False,5,2.0
SAMSUNG/SKHYNIX,2026-07-28 14:00:00+00:00,2026-07-28 20:20:00+00:00,-1,0.2638888888888889,169.81823999228877,1.1701000000000008,150.98833999228876,False,5,2.0
SAMSUNG/SKHYNIX,2026-07-28 22:50:00+00:00,2026-07-29 01:10:00+00:00,-1,0.09722222222222222,-112.99732615684496,2.6713000000000005,-130.32602615684496,True,5,2.0
SAMSUNG/SKHYNIX,2026-07-29 01:15:00+00:00,2026-07-29 01:20:00+00:00,-1,0.003472222222222222,-14.207399275473374,-0.0,-34.20739927547338,True,5,2.0
SAMSUNG/SKHYNIX,2026-07-29 01:25:00+00:00,2026-07-29 01:30:00+00:00,-1,0.003472222222222222,25.709618663633343,-0.0,5.709618663633343,True,5,2.0
SAMSUNG/SKHYNIX,2026-07-29 01:35:00+00:00,2026-07-29 01:40:00+00:00,-1,0.003472222222222222,38.33091394980707,-0.0,18.33091394980707,True,5,2.0
SAMSUNG/SKHYNIX,2026-07-29 01:45:00+00:00,2026-07-29 01:50:00+00:00,-1,0.003472222222222222,-26.152953927949476,-0.0,-46.152953927949476,True,5,2.0
SAMSUNG/SKHYNIX,2026-07-29 01:55:00+00:00,2026-07-29 02:00:00+00:00,-1,0.003472222222222222,-25.759660274416582,-0.0,-45.75966027441658,True,5,2.0
SAMSUNG/SKHYNIX,2026-07-29 02:05:00+00:00,2026-07-29 02:10:00+00:00,-1,0.003472222222222222,-58.715198897565074,-0.0,-78.71519889756507,True,5,2.0
SAMSUNG/SKHYNIX,2026-07-29 02:15:00+00:00,2026-07-29 02:20:00+00:00,-1,0.003472222222222222,-35.4350037182664,-0.0,-55.4350037182664,True,5,2.0
SAMSUNG/SKHYNIX,2026-07-29 02:25:00+00:00,2026-07-29 02:30:00+00:00,-1,0.003472222222222222,11.264531464253556,-0.0,-8.735468535746444,True,5,2.0
SAMSUNG/SKHYNIX,2026-07-29 02:35:00+00:00,2026-07-29 03:10:00+00:00,-1,0.024305555555555556,-33.62735501869014,-0.0,-53.62735501869014,True,5,2.0
SAMSUNG/SKHYNIX,2026-07-29 03:15:00+00:00,2026-07-29 03:25:00+00:00,-1,0.006944444444444444,-40.178572510296185,-0.0,-60.178572510296185,True,5,2.0
SAMSUNG/SKHYNIX,2026-07-29 03:30:00+00:00,2026-07-29 03:35:00+00:00,-1,0.003472222222222222,-29.613934070836077,-0.0,-49.61393407083608,True,5,2.0
SAMSUNG/SKHYNIX,2026-07-29 03:40:00+00:00,2026-07-29 03:45:00+00:00,-1,0.003472222222222222,-27.329415348236186,-0.0,-47.32941534823618,True,5,2.0
SAMSUNG/SKHYNIX,2026-07-29 03:50:00+00:00,2026-07-29 03:55:00+00:00,-1,0.003472222222222222,-32.907195548626284,-0.0,-52.907195548626284,True,5,2.0
SAMSUNG/SKHYNIX,2026-07-29 04:00:00+00:00,2026-07-29 04:05:00+00:00,-1,0.003472222222222222,53.227101409764884,-16.8041,16.423001409764886,True,5,2.0
SAMSUNG/SKHYNIX,2026-07-29 04:10:00+00:00,2026-07-29 04:15:00+00:00,-1,0.003472222222222222,-21.836236680787344,-0.0,-41.836236680787344,True,5,2.0
SAMSUNG/SKHYNIX,2026-07-29 04:20:00+00:00,2026-07-29 04:40:00+00:00,-1,0.013888888888888888,-64.96041141036959,-0.0,-84.96041141036959,True,5,2.0
SAMSUNG/SKHYNIX,2026-07-29 04:45:00+00:00,2026-07-29 04:50:00+00:00,-1,0.003472222222222222,-121.52073047668566,-0.0,-141.52073047668566,True,5,2.0
SAMSUNG/SKHYNIX,2026-07-29 04:55:00+00:00,2026-07-29 05:00:00+00:00,-1,0.003472222222222222,8.78649790803085,-0.0,-11.21350209196915,True,5,2.0
SAMSUNG/SKHYNIX,2026-07-29 05:05:00+00:00,2026-07-29 06:45:00+00:00,-1,0.06944444444444445,8.009236383415413,-0.0,-11.990763616584587,True,5,2.0
SAMSUNG/SKHYNIX,2026-07-29 06:50:00+00:00,2026-07-29 06:55:00+00:00,-1,0.003472222222222222,22.09604800727105,-0.0,2.096048007271051,True,5,2.0
SAMSUNG/SKHYNIX,2026-07-29 07:00:00+00:00,2026-07-29 07:05:00+00:00,-1,0.003472222222222222,16.588023170313118,-0.0,-3.411976829686882,True,5,2.0
SAMSUNG/SKHYNIX,2026-07-29 07:10:00+00:00,2026-07-29 11:20:00+00:00,-1,0.1736111111111111,-180.33719864675223,-1.2786000000000004,-201.61579864675224,True,5,2.0
SAMSUNG/SKHYNIX,2026-07-29 11:25:00+00:00,2026-07-29 11:30:00+00:00,-1,0.003472222222222222,-39.296130664423,-0.0,-59.296130664423,True,5,2.0
SAMSUNG/SKHYNIX,2026-07-29 11:35:00+00:00,2026-07-31 04:15:00+00:00,-1,1.6944444444444444,196.56219258025908,10.094100000000005,186.65629258025908,False,5,2.0
SAMSUNG/SKHYNIX,2026-08-05 00:15:00+00:00,2026-08-05 14:55:00+00:00,1,0.6111111111111112,131.65335149042497,-1.1771999999999998,110.47615149042497,False,5,2.0
SAMSUNG/SKHYNIX,2026-08-06 06:10:00+00:00,2026-08-07 01:10:00+00:00,-1,0.7916666666666666,-325.7176411018438,-0.8725000000000008,-346.5901411018438,True,5,2.0
SAMSUNG/SKHYNIX,2026-08-07 01:15:00+00:00,2026-08-07 01:20:00+00:00,-1,0.003472222222222222,-26.532306059517968,-0.0,-46.532306059517964,True,5,2.0
SAMSUNG/SKHYNIX,2026-08-07 01:25:00+00:00,2026-08-07 01:30:00+00:00,-1,0.003472222222222222,-20.803308654593717,-0.0,-40.80330865459372,True,5,2.0
SAMSUNG/SKHYNIX,2026-08-07 01:35:00+00:00,2026-08-07 01:40:00+00:00,-1,0.003472222222222222,-7.810645458215162,-0.0,-27.810645458215163,True,5,2.0
SAMSUNG/SKHYNIX,2026-08-07 01:45:00+00:00,2026-08-07 01:50:00+00:00,-1,0.003472222222222222,-3.632297901309902,-0.0,-23.6322979013099,True,5,2.0
SAMSUNG/SKHYNIX,2026-08-07 01:55:00+00:00,2026-08-07 02:00:00+00:00,-1,0.003472222222222222,-9.048384080016515,-0.0,-29.048384080016515,True,5,2.0
SAMSUNG/SKHYNIX,2026-08-07 02:05:00+00:00,2026-08-07 02:10:00+00:00,-1,0.003472222222222222,-12.002641846897856,-0.0,-32.00264184689786,True,5,2.0
SAMSUNG/SKHYNIX,2026-08-07 02:15:00+00:00,2026-08-07 02:20:00+00:00,-1,0.003472222222222222,-14.661128308467523,-0.0,-34.661128308467525,True,5,2.0
SAMSUNG/SKHYNIX,2026-08-07 02:25:00+00:00,2026-08-07 02:30:00+00:00,-1,0.003472222222222222,-5.542222720587566,-0.0,-25.542222720587567,True,5,2.0
SAMSUNG/SKHYNIX,2026-08-07 02:35:00+00:00,2026-08-07 02:40:00+00:00,-1,0.003472222222222222,9.100453572087028,-0.0,-10.899546427912972,True,5,2.0
SAMSUNG/SKHYNIX,2026-08-07 02:45:00+00:00,2026-08-07 02:50:00+00:00,-1,0.003472222222222222,11.976896393993226,-0.0,-8.023103606006774,True,5,2.0
SAMSUNG/SKHYNIX,2026-08-07 02:55:00+00:00,2026-08-07 03:05:00+00:00,-1,0.006944444444444444,-15.751286780539065,-0.0,-35.75128678053906,True,5,2.0
SAMSUNG/SKHYNIX,2026-08-07 03:10:00+00:00,2026-08-07 03:55:00+00:00,-1,0.03125,-66.10354936163164,-0.0,-86.10354936163164,True,5,2.0
SAMSUNG/SKHYNIX,2026-08-07 04:00:00+00:00,2026-08-07 04:15:00+00:00,-1,0.010416666666666666,-10.913474752771231,-20.4623,-51.37577475277123,True,5,2.0
SAMSUNG/SKHYNIX,2026-08-07 04:20:00+00:00,2026-08-07 04:25:00+00:00,-1,0.003472222222222222,-23.297903991547237,-0.0,-43.29790399154724,True,5,2.0
SAMSUNG/SKHYNIX,2026-08-07 04:30:00+00:00,2026-08-07 04:35:00+00:00,-1,0.003472222222222222,0.11725607955802536,-0.0,-19.882743920441975,True,5,2.0
SAMSUNG/SKHYNIX,2026-08-07 04:40:00+00:00,2026-08-07 04:45:00+00:00,-1,0.003472222222222222,-6.103924203670248,-0.0,-26.103924203670246,True,5,2.0
SAMSUNG/SKHYNIX,2026-08-07 04:50:00+00:00,2026-08-07 04:55:00+00:00,-1,0.003472222222222222,6.48496127568884,-0.0,-13.515038724311161,True,5,2.0
SAMSUNG/SKHYNIX,2026-08-07 05:00:00+00:00,2026-08-10 00:10:00+00:00,-1,2.798611111111111,131.95578761531647,-14.6595,97.29628761531647,False,5,2.0
SAMSUNG/SKHYNIX,2026-08-11 14:55:00+00:00,2026-08-12 18:40:00+00:00,-1,1.15625,185.66149102007878,-18.849,146.8124910200788,False,5,2.0
COHR/LITE,2026-06-07 12:45:00+00:00,2026-06-07 16:05:00+00:00,-1,0.1388888888888889,513.7161259307659,-6.4174999999999995,487.29862593076587,False,10,2.0
COHR/LITE,2026-06-08 16:20:00+00:00,2026-06-09 14:10:00+00:00,-1,0.9097222222222222,530.2722393394307,-0.0,510.2722393394307,False,10,2.0
COHR/LITE,2026-06-14 22:00:00+00:00,2026-06-15 00:10:00+00:00,1,0.09027777777777778,534.8978439423944,9.559999999999999,524.4578439423943,False,10,2.0
COHR/LITE,2026-06-18 14:25:00+00:00,2026-06-24 13:40:00+00:00,-1,5.96875,50.72162871270124,2.148,32.86962871270124,False,10,2.0
COHR/LITE,2026-06-29 13:45:00+00:00,2026-06-30 08:40:00+00:00,1,0.7881944444444444,250.8522750273861,5.3802,236.2324750273861,False,10,2.0
COHR/LITE,2026-06-30 13:35:00+00:00,2026-07-01 18:50:00+00:00,1,1.21875,195.6617992784205,1.1785999999999999,176.84039927842048,False,10,2.0
COHR/LITE,2026-07-03 04:35:00+00:00,2026-07-03 07:05:00+00:00,1,0.10416666666666667,199.1524725768367,-0.0,179.1524725768367,False,10,2.0
COHR/LITE,2026-07-06 13:50:00+00:00,2026-07-06 17:15:00+00:00,-1,0.1423611111111111,231.9565141782795,1.4239,213.3804141782795,False,10,2.0
COHR/LITE,2026-07-07 13:35:00+00:00,2026-07-08 13:50:00+00:00,1,1.0104166666666667,156.64548537989594,-2.428,134.21748537989595,False,10,2.0
COHR/LITE,2026-07-08 14:10:00+00:00,2026-07-09 13:35:00+00:00,1,0.9756944444444444,-358.00657537973547,-2.2503,-380.25687537973545,True,10,2.0
COHR/LITE,2026-07-09 13:40:00+00:00,2026-07-09 13:45:00+00:00,1,0.003472222222222222,-171.26244973588732,-0.0,-191.26244973588732,True,10,2.0
COHR/LITE,2026-07-09 13:50:00+00:00,2026-07-09 13:55:00+00:00,1,0.003472222222222222,11.002219674746753,-0.0,-8.997780325253247,True,10,2.0
COHR/LITE,2026-07-09 14:00:00+00:00,2026-07-09 14:05:00+00:00,1,0.003472222222222222,-3.244723425261386,-0.0,-23.244723425261387,True,10,2.0
COHR/LITE,2026-07-09 14:10:00+00:00,2026-07-09 14:15:00+00:00,1,0.003472222222222222,3.7763287133910777,-0.0,-16.223671286608923,True,10,2.0
COHR/LITE,2026-07-09 14:20:00+00:00,2026-07-09 14:25:00+00:00,1,0.003472222222222222,6.708126148084309,-0.0,-13.29187385191569,True,10,2.0
COHR/LITE,2026-07-09 14:30:00+00:00,2026-07-09 14:35:00+00:00,1,0.003472222222222222,-54.30149075166185,-0.0,-74.30149075166185,True,10,2.0
COHR/LITE,2026-07-09 14:40:00+00:00,2026-07-09 14:45:00+00:00,1,0.003472222222222222,-59.62479243243935,-0.0,-79.62479243243935,True,10,2.0
COHR/LITE,2026-07-09 14:50:00+00:00,2026-07-09 14:55:00+00:00,1,0.003472222222222222,-23.852530435702423,-0.0,-43.85253043570242,True,10,2.0
COHR/LITE,2026-07-09 15:00:00+00:00,2026-07-09 15:05:00+00:00,1,0.003472222222222222,13.023226717750019,-0.0,-6.976773282249981,True,10,2.0
COHR/LITE,2026-07-09 15:10:00+00:00,2026-07-09 15:15:00+00:00,1,0.003472222222222222,-1.5167602031193639,-0.0,-21.516760203119365,True,10,2.0
COHR/LITE,2026-07-09 15:20:00+00:00,2026-07-09 15:25:00+00:00,1,0.003472222222222222,24.873132040434115,-0.0,4.873132040434115,True,10,2.0
COHR/LITE,2026-07-09 15:30:00+00:00,2026-07-09 15:35:00+00:00,1,0.003472222222222222,-10.518246323637538,-0.0,-30.518246323637538,True,10,2.0
COHR/LITE,2026-07-09 15:40:00+00:00,2026-07-09 15:45:00+00:00,1,0.003472222222222222,22.92940473965113,-0.0,2.9294047396511296,True,10,2.0
COHR/LITE,2026-07-09 15:50:00+00:00,2026-07-09 15:55:00+00:00,1,0.003472222222222222,-16.24133393906164,-0.0,-36.24133393906164,True,10,2.0
COHR/LITE,2026-07-09 16:00:00+00:00,2026-07-09 16:05:00+00:00,1,0.003472222222222222,-20.84807438120878,0.1375,-40.71057438120878,True,10,2.0
COHR/LITE,2026-07-09 16:10:00+00:00,2026-07-09 16:15:00+00:00,1,0.003472222222222222,-2.706616648324167,-0.0,-22.706616648324168,True,10,2.0
COHR/LITE,2026-07-09 16:20:00+00:00,2026-07-09 16:25:00+00:00,1,0.003472222222222222,71.87403614176543,-0.0,51.87403614176543,True,10,2.0
COHR/LITE,2026-07-09 16:30:00+00:00,2026-07-09 16:35:00+00:00,1,0.003472222222222222,1.6236629033718066,-0.0,-18.376337096628195,True,10,2.0
COHR/LITE,2026-07-09 16:40:00+00:00,2026-07-09 16:45:00+00:00,1,0.003472222222222222,7.286379909123894,-0.0,-12.713620090876105,True,10,2.0
COHR/LITE,2026-07-09 16:50:00+00:00,2026-07-09 16:55:00+00:00,1,0.003472222222222222,-1.9022763658603676,-0.0,-21.902276365860367,True,10,2.0
COHR/LITE,2026-07-09 17:00:00+00:00,2026-07-09 17:05:00+00:00,1,0.003472222222222222,-9.552926436066306,-0.0,-29.552926436066308,True,10,2.0
COHR/LITE,2026-07-09 17:10:00+00:00,2026-07-09 17:15:00+00:00,1,0.003472222222222222,0.22318343398167337,-0.0,-19.776816566018326,True,10,2.0
COHR/LITE,2026-07-09 17:20:00+00:00,2026-07-09 17:25:00+00:00,1,0.003472222222222222,6.757310071522911,-0.0,-13.24268992847709,True,10,2.0
COHR/LITE,2026-07-09 17:30:00+00:00,2026-07-09 17:35:00+00:00,1,0.003472222222222222,11.53184945179734,-0.0,-8.46815054820266,True,10,2.0
COHR/LITE,2026-07-09 17:40:00+00:00,2026-07-09 17:45:00+00:00,1,0.003472222222222222,11.845588938714416,-0.0,-8.154411061285584,True,10,2.0
COHR/LITE,2026-07-09 17:50:00+00:00,2026-07-09 17:55:00+00:00,1,0.003472222222222222,-3.4166920075967293,-0.0,-23.41669200759673,True,10,2.0
COHR/LITE,2026-07-09 18:00:00+00:00,2026-07-09 18:05:00+00:00,1,0.003472222222222222,-15.556897296790106,-0.0,-35.556897296790105,True,10,2.0
COHR/LITE,2026-07-09 18:10:00+00:00,2026-07-09 18:15:00+00:00,1,0.003472222222222222,3.294525978299631,-0.0,-16.70547402170037,True,10,2.0
COHR/LITE,2026-07-09 18:20:00+00:00,2026-07-09 18:25:00+00:00,1,0.003472222222222222,16.88962412711349,-0.0,-3.110375872886511,True,10,2.0
COHR/LITE,2026-07-09 18:30:00+00:00,2026-07-09 18:35:00+00:00,1,0.003472222222222222,-4.245833698345965,-0.0,-24.245833698345965,True,10,2.0
COHR/LITE,2026-07-09 18:40:00+00:00,2026-07-09 18:45:00+00:00,1,0.003472222222222222,-5.523005139355241,-0.0,-25.52300513935524,True,10,2.0
COHR/LITE,2026-07-09 18:50:00+00:00,2026-07-09 18:55:00+00:00,1,0.003472222222222222,-72.57197629578009,-0.0,-92.57197629578009,True,10,2.0
COHR/LITE,2026-07-09 19:00:00+00:00,2026-07-09 19:05:00+00:00,1,0.003472222222222222,7.187892535422172,-0.0,-12.812107464577828,True,10,2.0
COHR/LITE,2026-07-09 19:10:00+00:00,2026-07-09 19:15:00+00:00,1,0.003472222222222222,-18.359768726067845,-0.0,-38.35976872606784,True,10,2.0
COHR/LITE,2026-07-09 19:20:00+00:00,2026-07-09 19:25:00+00:00,1,0.003472222222222222,16.190698609988107,-0.0,-3.8093013900118926,True,10,2.0
COHR/LITE,2026-07-09 19:30:00+00:00,2026-07-09 19:35:00+00:00,1,0.003472222222222222,8.672645888959671,-0.0,-11.327354111040329,True,10,2.0
COHR/LITE,2026-07-09 19:40:00+00:00,2026-07-09 19:45:00+00:00,1,0.003472222222222222,-14.658963453317579,-0.0,-34.65896345331758,True,10,2.0
COHR/LITE,2026-07-09 19:50:00+00:00,2026-07-09 19:55:00+00:00,1,0.003472222222222222,50.02913149261552,-0.0,30.02913149261552,True,10,2.0
COHR/LITE,2026-07-09 20:00:00+00:00,2026-07-09 20:05:00+00:00,1,0.003472222222222222,23.29550556105608,-0.0,3.2955055610560784,True,10,2.0
COHR/LITE,2026-07-09 20:10:00+00:00,2026-07-09 20:15:00+00:00,1,0.003472222222222222,-0.3028341202018726,-0.0,-20.302834120201872,True,10,2.0
COHR/LITE,2026-07-09 20:20:00+00:00,2026-07-09 20:25:00+00:00,1,0.003472222222222222,-4.707545048140676,-0.0,-24.707545048140677,True,10,2.0
COHR/LITE,2026-07-09 20:30:00+00:00,2026-07-09 20:35:00+00:00,1,0.003472222222222222,20.98502399816806,-0.0,0.9850239981680602,True,10,2.0
COHR/LITE,2026-07-09 20:40:00+00:00,2026-07-09 20:45:00+00:00,1,0.003472222222222222,0.1371813089660282,-0.0,-19.862818691033972,True,10,2.0
COHR/LITE,2026-07-09 20:50:00+00:00,2026-07-09 20:55:00+00:00,1,0.003472222222222222,-2.698257757746524,-0.0,-22.698257757746525,True,10,2.0
COHR/LITE,2026-07-09 21:00:00+00:00,2026-07-09 21:05:00+00:00,1,0.003472222222222222,15.420388413705867,-0.0,-4.579611586294133,True,10,2.0
COHR/LITE,2026-07-09 21:10:00+00:00,2026-07-09 21:15:00+00:00,1,0.003472222222222222,2.126191974583954,-0.0,-17.873808025416047,True,10,2.0
COHR/LITE,2026-07-09 21:20:00+00:00,2026-07-09 21:25:00+00:00,1,0.003472222222222222,-12.919587128793612,-0.0,-32.91958712879361,True,10,2.0
COHR/LITE,2026-07-09 21:30:00+00:00,2026-07-09 21:35:00+00:00,1,0.003472222222222222,6.8434942782369665,-0.0,-13.156505721763033,True,10,2.0
COHR/LITE,2026-07-09 21:40:00+00:00,2026-07-09 21:45:00+00:00,1,0.003472222222222222,10.63125986714552,-0.0,-9.36874013285448,True,10,2.0
COHR/LITE,2026-07-09 21:50:00+00:00,2026-07-09 21:55:00+00:00,1,0.003472222222222222,-8.220474461395021,-0.0,-28.22047446139502,True,10,2.0
COHR/LITE,2026-07-09 22:00:00+00:00,2026-07-09 22:05:00+00:00,1,0.003472222222222222,-0.19060498711824167,-0.0,-20.190604987118242,True,10,2.0
COHR/LITE,2026-07-09 22:10:00+00:00,2026-07-09 22:15:00+00:00,1,0.003472222222222222,6.334369696735614,-0.0,-13.665630303264386,True,10,2.0
COHR/LITE,2026-07-09 22:20:00+00:00,2026-07-09 22:25:00+00:00,1,0.003472222222222222,3.590926604693212,-0.0,-16.409073395306788,True,10,2.0
COHR/LITE,2026-07-09 22:30:00+00:00,2026-07-09 22:35:00+00:00,1,0.003472222222222222,5.4167657227561765,-0.0,-14.583234277243823,True,10,2.0
COHR/LITE,2026-07-09 22:40:00+00:00,2026-07-09 22:45:00+00:00,1,0.003472222222222222,-13.527841368511632,-0.0,-33.52784136851163,True,10,2.0
COHR/LITE,2026-07-09 22:50:00+00:00,2026-07-09 22:55:00+00:00,1,0.003472222222222222,8.933858181278676,-0.0,-11.066141818721324,True,10,2.0
COHR/LITE,2026-07-09 23:00:00+00:00,2026-07-09 23:05:00+00:00,1,0.003472222222222222,1.5504601152252278,-0.0,-18.449539884774772,True,10,2.0
COHR/LITE,2026-07-09 23:10:00+00:00,2026-07-09 23:15:00+00:00,1,0.003472222222222222,-2.9447454277294165,-0.0,-22.944745427729416,True,10,2.0
COHR/LITE,2026-07-09 23:20:00+00:00,2026-07-09 23:25:00+00:00,1,0.003472222222222222,-4.517200338176239,-0.0,-24.517200338176238,True,10,2.0
COHR/LITE,2026-07-09 23:30:00+00:00,2026-07-09 23:35:00+00:00,1,0.003472222222222222,10.9106758533249,-0.0,-9.0893241466751,True,10,2.0
COHR/LITE,2026-07-09 23:40:00+00:00,2026-07-09 23:45:00+00:00,1,0.003472222222222222,6.523412758896955,-0.0,-13.476587241103045,True,10,2.0
COHR/LITE,2026-07-09 23:50:00+00:00,2026-07-09 23:55:00+00:00,1,0.003472222222222222,-7.360201526072326,-0.0,-27.360201526072327,True,10,2.0
COHR/LITE,2026-07-10 00:00:00+00:00,2026-07-10 00:05:00+00:00,1,0.003472222222222222,-21.022331207667392,-0.0,-41.02233120766739,True,10,2.0
COHR/LITE,2026-07-10 00:10:00+00:00,2026-07-10 00:15:00+00:00,1,0.003472222222222222,-89.90000514611755,-0.0,-109.90000514611755,True,10,2.0
COHR/LITE,2026-07-10 00:20:00+00:00,2026-07-10 00:25:00+00:00,1,0.003472222222222222,15.38418993495954,-0.0,-4.61581006504046,True,10,2.0
COHR/LITE,2026-07-10 00:30:00+00:00,2026-07-10 00:35:00+00:00,1,0.003472222222222222,-9.006192662966397,-0.0,-29.0061926629664,True,10,2.0
COHR/LITE,2026-07-10 00:40:00+00:00,2026-07-10 00:45:00+00:00,1,0.003472222222222222,-39.61412641575238,-0.0,-59.61412641575238,True,10,2.0
COHR/LITE,2026-07-10 00:50:00+00:00,2026-07-10 00:55:00+00:00,1,0.003472222222222222,-18.232986055990256,-0.0,-38.23298605599025,True,10,2.0
COHR/LITE,2026-07-10 01:00:00+00:00,2026-07-10 01:05:00+00:00,1,0.003472222222222222,-12.225273214269755,-0.0,-32.225273214269755,True,10,2.0
COHR/LITE,2026-07-10 01:10:00+00:00,2026-07-10 01:15:00+00:00,1,0.003472222222222222,14.27101132698466,-0.0,-5.7289886730153405,True,10,2.0
COHR/LITE,2026-07-10 01:20:00+00:00,2026-07-10 01:25:00+00:00,1,0.003472222222222222,-3.8736728499865967,-0.0,-23.873672849986598,True,10,2.0
COHR/LITE,2026-07-10 01:30:00+00:00,2026-07-10 01:35:00+00:00,1,0.003472222222222222,7.866515752481514,-0.0,-12.133484247518485,True,10,2.0
COHR/LITE,2026-07-10 01:40:00+00:00,2026-07-10 01:45:00+00:00,1,0.003472222222222222,29.54753054617186,-0.0,9.54753054617186,True,10,2.0
COHR/LITE,2026-07-10 01:50:00+00:00,2026-07-10 01:55:00+00:00,1,0.003472222222222222,31.985855956744356,-0.0,11.985855956744356,True,10,2.0
COHR/LITE,2026-07-10 02:00:00+00:00,2026-07-10 02:05:00+00:00,1,0.003472222222222222,8.771095551508733,-0.0,-11.228904448491267,True,10,2.0
COHR/LITE,2026-07-10 02:10:00+00:00,2026-07-10 02:40:00+00:00,1,0.020833333333333332,-10.237946476475496,-0.0,-30.237946476475496,True,10,2.0
COHR/LITE,2026-07-10 02:45:00+00:00,2026-07-10 02:50:00+00:00,1,0.003472222222222222,-54.92619498472832,-0.0,-74.92619498472831,True,10,2.0
COHR/LITE,2026-07-10 02:55:00+00:00,2026-07-22 00:35:00+00:00,1,11.902777777777779,-781.4857138024745,0.8626000000000011,-800.6231138024744,False,10,2.0
COHR/LITE,2026-07-23 13:40:00+00:00,2026-07-24 01:25:00+00:00,1,0.4895833333333333,352.07796762387784,-0.0,332.07796762387784,False,10,2.0
COHR/LITE,2026-07-24 14:35:00+00:00,2026-07-27 13:55:00+00:00,1,2.9722222222222223,145.19790062932307,2.1923999999999997,127.39030062932306,False,10,2.0
COHR/LITE,2026-07-27 20:25:00+00:00,2026-07-28 03:45:00+00:00,-1,0.3055555555555556,236.1271065724687,1.7709,217.89800657246872,False,10,2.0
COHR/LITE,2026-07-30 03:30:00+00:00,2026-07-31 00:05:00+00:00,1,0.8576388888888888,203.41126186004587,4.614000000000001,188.02526186004587,False,10,2.0
